section_name,zone,price,listingId,ticketClass,img
318,West Balcony Barstools,"INR9,454",8664219186,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77417.jpg?im=Resize=(500,271)"
213,200 Level,"INR9,491",8659198398,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77133.jpg?im=Resize=(500,271)"
221,200 Level,"INR9,491",8660256464,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
202,200 Level,"INR9,500",8449148020,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78514.jpg?im=Resize=(500,271)"
221,200 Level,"INR9,500",8664106531,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
,Club Silver,"INR20,934",-8653556780,8186,"https://img.vggcdn.net/img/vfsnew/2d/3708/78471.jpg?im=Resize=(500,271)"
210,200 Level,"INR9,531",8661978732,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
217,200 Level,"INR9,543",8664165582,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
218,200 Level,"INR9,543",8663270275,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
217,200 Level,"INR9,543",8663893363,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
321,West Balcony,"INR9,543",8663270271,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
321,West Balcony,"INR9,543",8663895035,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
320,West Balcony,"INR9,543",8663270272,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony,"INR9,543",8663894087,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
318,West Balcony Barstools,"INR9,543",8663889357,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77417.jpg?im=Resize=(500,271)"
319,West Balcony Barstools,"INR9,543",8663270273,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
,100 Level,"INR21,742",-7799950537,3788,"https://img.vggcdn.net/img/vfsnew/2d/3708/77114.jpg?im=Resize=(500,271)"
319,West Balcony Barstools,"INR9,543",8663894426,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
,200 Level,"INR9,306",-8657757326,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR9,543",8663270265,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR9,543",8663894156,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
321,West Balcony Barstools,"INR9,543",8664318016,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
321,West Balcony Barstools,"INR9,543",8664340504,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR9,543",8663270270,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR9,543",8663893816,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
419,400 Level,"INR9,563",8449148936,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77155.jpg?im=Resize=(500,271)"
226,200 Level,"INR9,605",8541368128,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77509.jpg?im=Resize=(500,271)"
209,200 Level,"INR9,648",8659808264,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
418,400 Level,"INR9,648",8584212018,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77784.jpg?im=Resize=(500,271)"
,200 Level,"INR9,531",-8661978732,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
217,200 Level,"INR9,658",8642848604,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
310,Chase Bridges,"INR9,658",8094487592,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77732.jpg?im=Resize=(500,271)"
218,200 Level,"INR9,709",8631275778,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
321,West Balcony,"INR9,709",8653531719,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
320,West Balcony,"INR9,709",8631268647,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
318,West Balcony Barstools,"INR9,709",8657356180,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77417.jpg?im=Resize=(500,271)"
319,West Balcony Barstools,"INR9,709",8651556933,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR9,709",8631261118,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
224UWC,200 Level,"INR9,715",8663374090,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77997.jpg?im=Resize=(500,271)"
209,200 Level,"INR9,716",8582743951,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
208,200 Level,"INR9,719",8621410937,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
212,200 Level,"INR9,772",8449149909,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
315,Chase Bridges,"INR9,785",8449148801,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77662.jpg?im=Resize=(500,271)"
311,Chase Bridges,"INR9,789",8657147216,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/78588.jpg?im=Resize=(500,271)"
415,400 Level,"INR9,823",8642041264,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77859.jpg?im=Resize=(500,271)"
414,400 Level,"INR9,848",8449147986,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77074.jpg?im=Resize=(500,271)"
223,200 Level,"INR9,858",8662932505,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
209,200 Level,"INR9,871",8662981523,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
209,200 Level,"INR9,895",7851174019,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
416,400 Level,"INR9,895",7984010769,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77949.jpg?im=Resize=(500,271)"
418,400 Level,"INR9,895",8642445331,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77784.jpg?im=Resize=(500,271)"
226,200 Level,"INR9,910",8582743950,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77509.jpg?im=Resize=(500,271)"
217,200 Level,"INR9,961",8664113639,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR9,961",8660536039,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
321,West Balcony Barstools,"INR9,961",8660495902,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
211,200 Level,"INR9,985",8584236453,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78458.jpg?im=Resize=(500,271)"
209,200 Level,"INR9,985",8659808258,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,005",8651894666,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
201,200 Level,"INR10,014",8449149079,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77202.jpg?im=Resize=(500,271)"
210,200 Level Barstools,"INR10,029",8663314687,8195,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
418,400 Level,"INR10,031",8661773316,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77784.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,032",8664164602,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,032",8663895023,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,032",8663894979,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
213,200 Level,"INR10,035",8654934686,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77133.jpg?im=Resize=(500,271)"
219,200 Level,"INR10,054",7849983648,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77324.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR10,077",8652906011,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
225,200 Level,"INR10,095",8438257484,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78592.jpg?im=Resize=(500,271)"
208,200 Level,"INR10,131",8653372796,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
419,400 Level,"INR10,132",8449148047,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77155.jpg?im=Resize=(500,271)"
418,400 Level,"INR10,132",8642041315,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77784.jpg?im=Resize=(500,271)"
210,200 Level,"INR10,133",8642041397,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,152",8650237449,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
210,200 Level,"INR10,152",8650552577,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
319,West Balcony Barstools,"INR10,159",8664219162,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
327,Chase Bridges,"INR10,187",8661868034,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77108.jpg?im=Resize=(500,271)"
223,200 Level,"INR10,188",8282864879,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
219,200 Level,"INR10,201",8659351592,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77324.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,208",8657147219,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
218,200 Level,"INR10,208",8657147222,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
211UWC,200 Level,"INR10,221",8663986316,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77168.jpg?im=Resize=(500,271)"
203,200 Level,"INR10,221",8659043859,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78597.jpg?im=Resize=(500,271)"
208,200 Level,"INR10,221",8659948382,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,221",8663502457,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
202,200 Level,"INR10,221",8637162682,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78514.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,221",8663793157,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
215,200 Level,"INR10,221",8660175737,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77355.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,221",8663792395,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
219,200 Level,"INR10,221",8659691583,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77324.jpg?im=Resize=(500,271)"
216,200 Level,"INR10,221",8663913267,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77783.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,221",8643354577,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,221",8663986315,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
218,200 Level,"INR10,221",8637161219,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,221",8643354576,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,221",8643354570,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
321,West Balcony,"INR10,221",8651807802,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
320,West Balcony,"INR10,221",8643354565,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony,"INR10,221",8644668217,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
321,West Balcony,"INR10,221",8651937129,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
321,West Balcony,"INR10,221",8643354553,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
322,West Balcony,"INR10,221",8648970447,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
323,West Balcony,"INR10,221",8652925217,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77480.jpg?im=Resize=(500,271)"
319,West Balcony Barstools,"INR10,221",8651824851,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
318,West Balcony Barstools,"INR10,221",8663986226,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77417.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR10,221",8654727689,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR10,221",8643354700,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
321,West Balcony Barstools,"INR10,221",8651791231,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR10,221",8644310197,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR10,221",8643354548,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
323,West Balcony Barstools,"INR10,221",8660809879,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77480.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,226",8664044551,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
218,200 Level,"INR10,226",8663510685,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
223,200 Level,"INR10,226",7955980813,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
213,200 Level,"INR10,273",8654934694,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77133.jpg?im=Resize=(500,271)"
202,200 Level,"INR10,291",7842755263,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78514.jpg?im=Resize=(500,271)"
212,200 Level Barstools,"INR10,291",8415753060,8195,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
415,400 Level,"INR10,329",8642041287,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77859.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,336",8659351607,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,336",8659351648,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,336",8659351608,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
321,West Balcony,"INR10,336",8659351501,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
320,West Balcony,"INR10,336",8659351502,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR10,336",8659351558,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
320,West Balcony Barstools,"INR10,336",8659351507,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77564.jpg?im=Resize=(500,271)"
321,West Balcony Barstools,"INR10,336",8659351504,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/77071.jpg?im=Resize=(500,271)"
212,200 Level,"INR10,343",8642041390,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
225,200 Level,"INR10,395",8566178987,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78592.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,412",8335385705,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
222,200 Level,"INR10,422",8615490935,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77186.jpg?im=Resize=(500,271)"
225,200 Level,"INR10,471",8663841847,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78592.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,472",8663666697,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,472",8663666696,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
310,Chase Bridges,"INR10,472",8032357938,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77732.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,527",8664166355,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
207,200 Level,"INR10,529",8449149125,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77338.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,561",8652905964,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,561",8652906002,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
211,200 Level,"INR10,574",8584236458,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78458.jpg?im=Resize=(500,271)"
209,200 Level,"INR10,584",7807465773,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
322,West Balcony Barstools,"INR10,632",8664219158,8206,"https://img.vggcdn.net/img/vfsnew/2d/3708/78423.jpg?im=Resize=(500,271)"
212,200 Level,"INR10,650",8644089020,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
213,200 Level,"INR10,687",8197047215,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77133.jpg?im=Resize=(500,271)"
222,200 Level,"INR10,687",7824935594,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77186.jpg?im=Resize=(500,271)"
216,200 Level,"INR10,725",8656383480,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77783.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,725",8660991920,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
313,Chase Bridges,"INR10,729",8657147292,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77299.jpg?im=Resize=(500,271)"
319,West Balcony,"INR10,729",8657147226,8157,"https://img.vggcdn.net/img/vfsnew/2d/3708/77707.jpg?im=Resize=(500,271)"
208,200 Level,"INR10,743",8663678905,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,743",8643354280,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,743",8663569574,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,743",8637161173,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
313,Chase Bridges,"INR10,743",8661561562,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77299.jpg?im=Resize=(500,271)"
415,400 Level,"INR10,750",8449149838,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77859.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,767",8658525689,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
223,200 Level,"INR10,782",8621421309,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
212,200 Level,"INR10,813",8255523046,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
216,200 Level,"INR10,824",8664166398,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77783.jpg?im=Resize=(500,271)"
218,200 Level Barstools,"INR10,824",8663271523,8195,"https://img.vggcdn.net/img/vfsnew/2d/3708/77985.jpg?im=Resize=(500,271)"
212,200 Level,"INR10,829",8654934685,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
416,400 Level,"INR10,834",8642041297,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77949.jpg?im=Resize=(500,271)"
420,400 Level,"INR10,838",8660134721,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77295.jpg?im=Resize=(500,271)"
415,400 Level,"INR10,845",8622804671,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77859.jpg?im=Resize=(500,271)"
416,400 Level,"INR10,845",8622804677,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77949.jpg?im=Resize=(500,271)"
416,400 Level,"INR10,845",8622804682,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77949.jpg?im=Resize=(500,271)"
416,400 Level,"INR10,845",8071090999,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77949.jpg?im=Resize=(500,271)"
213,200 Level,"INR10,854",7798403319,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77133.jpg?im=Resize=(500,271)"
208,200 Level,"INR10,863",8659351645,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
208,200 Level,"INR10,863",8659351712,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77128.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,863",8659351505,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,863",8659351589,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,863",8659351589,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
227,200 Level,"INR10,863",8659351492,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77336.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,863",8659351644,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
214,200 Level,"INR10,863",8659351640,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78454.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,863",8661137481,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
221,200 Level,"INR10,863",8659351569,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77635.jpg?im=Resize=(500,271)"
212,200 Level,"INR10,887",7942488927,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77327.jpg?im=Resize=(500,271)"
211,200 Level,"INR10,911",8659837410,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78458.jpg?im=Resize=(500,271)"
420,400 Level,"INR10,926",8660359965,8152,"https://img.vggcdn.net/img/vfsnew/2d/3708/77295.jpg?im=Resize=(500,271)"
202,200 Level,"INR10,960",8610289859,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78514.jpg?im=Resize=(500,271)"
311,Chase Bridges,"INR10,965",8015947582,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/78588.jpg?im=Resize=(500,271)"
315,Chase Bridges,"INR10,965",8015947695,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77662.jpg?im=Resize=(500,271)"
327,Chase Bridges,"INR10,965",8015947800,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77108.jpg?im=Resize=(500,271)"
310,Chase Bridges,"INR10,965",8015947565,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77732.jpg?im=Resize=(500,271)"
310,Chase Bridges,"INR10,968",8284949610,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77732.jpg?im=Resize=(500,271)"
217,200 Level,"INR10,986",8660503840,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
209,200 Level,"INR10,995",8584227395,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77032.jpg?im=Resize=(500,271)"
223,200 Level,"INR11,004",8621421313,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
315,Chase Bridges,"INR11,010",8032273315,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77662.jpg?im=Resize=(500,271)"
327,Chase Bridges,"INR11,010",8032880426,8153,"https://img.vggcdn.net/img/vfsnew/2d/3708/77108.jpg?im=Resize=(500,271)"
217,200 Level Barstools,"INR11,026",8663017383,8195,"https://img.vggcdn.net/img/vfsnew/2d/3708/78097.jpg?im=Resize=(500,271)"
220,200 Level,"INR11,044",8449148081,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78089.jpg?im=Resize=(500,271)"
210,200 Level Barstools,"INR11,050",8663534490,8195,"https://img.vggcdn.net/img/vfsnew/2d/3708/76992.jpg?im=Resize=(500,271)"
216,200 Level,"INR11,083",7849965814,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77783.jpg?im=Resize=(500,271)"
223,200 Level,"INR11,108",8659904405,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
226,200 Level,"INR11,111",8640024988,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77509.jpg?im=Resize=(500,271)"
223,200 Level,"INR11,138",7799068684,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/78575.jpg?im=Resize=(500,271)"
222,200 Level,"INR11,143",8663271805,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77186.jpg?im=Resize=(500,271)"
206,200 Level,"INR11,163",8660883528,3803,"https://img.vggcdn.net/img/vfsnew/2d/3708/77919.jpg?im=Resize=(500,271)"
